log_burned_area
4.543294782270004
3.5263605246161616
6.511745329644728
4.04305126783455
7.540090320145325
3.58351893845611
4.927253685157205
4.442651256490317
6.061456918928017
5.552959584921617
5.849324779946859
4.1588830833596715
5.303304908059076
4.709530201312334
6.882437470997847
5.14166355650266
4.30406509320417
6.285998094508865
6.408528791059498
4.634728988229636
4.02535169073515
4.04305126783455
4.6913478822291435
4.04305126783455
5.877735781779639
3.4965075614664802
6.511745329644728
4.890349128221754
8.552367266423891
7.79770203551669
7.708410667257367
5.733341276897746
4.454347296253507
4.61512051684126
5.10594547390058
4.330733340286331
4.700480365792417
3.970291913552122
4.663439094112067
4.812184355372417
4.770684624465665
4.219507705176107
5.3981627015177525
9.208538750029554
4.736198448394496
4.941642422609304
5.153291594497779
4.727387818712341
5.198497031265826
6.6052979209482015
4.962844630259907
5.6937321388027
5.940171252720432
6.0867747269123065
7.545389749611823
4.23410650459726
4.553876891600541
6.862757913051401
4.875197323201151
5.564520407322694
3.713572066704308
6.1779441140506
4.382026634673881
3.9318256327243257
3.9889840465642745
7.7336835707759
4.5217885770490405
4.919980925828125
4.174387269895637
5.062595033026967
5.017279836814924
5.062595033026967
4.990432586778736
4.1588830833596715
3.784189633918261
5.66988092298052
4.77912349311153
5.666426688112432
6.792344427470809
3.784189633918261
5.53338948872752
8.584290934948731
3.4339872044851463
3.713572066704308
6.580639137284949
3.784189633918261
5.811140992976701
5.159055299214529
4.61512051684126
5.0689042022202315
5.996452088619021
4.624972813284271
6.823286122355687
3.784189633918261
6.796823718274855
4.820281565605037
4.248495242049359
3.828641396489095
6.152732694704104
4.430816798843313
4.204692619390966
7.114769448366463
4.499809670330265
6.75110146893676
5.030437921392435
5.8888779583328805
7.380879035564116
5.10594547390058
4.584967478670572
3.912023005428146
4.700480365792417
6.484635235635252
6.411818267709897
4.762173934797756
8.210396255104774
5.356586274672012
7.790696031174738
7.066466970136958
5.303304908059076
3.713572066704308
5.552959584921617
4.51085950651685
4.48863636973214
4.330733340286331
5.996452088619021
4.430816798843313
5.480638923341991
4.23410650459726
5.313205979041787
7.267525427828172
8.069655306886165
3.4657359027997265
5.66988092298052
6.1070228877422545
4.59511985013459
5.5093883366279774
5.545177444479562
4.955827057601261
6.68586094706836
3.9318256327243257
4.844187086458591
8.824824939175638
6.71295620067707
4.919980925828125
4.51085950651685
4.219507705176107
3.713572066704308
3.871201010907891
6.035481432524756
6.498282149476434
4.1588830833596715
4.5217885770490405
5.043425116919247
5.204006687076795
5.62040086571715
3.5263605246161616
4.962844630259907
6.304448802421981
5.0238805208462765
4.9344739331306915
6.7912214627261855
4.709530201312334
3.8066624897703196
7.104144092987527
5.0238805208462765
4.454347296253507
4.330733340286331
3.7376696182833684
4.174387269895637
4.919980925828125
4.584967478670572
4.343805421853684
5.8289456176102075
4.276666119016055
8.961366060627451
3.6109179126442243
3.5553480614894135
4.418840607796598
5.476463551931511
4.969813299576001
4.174387269895637
5.493061443340548
4.564348191467836
4.290459441148391
3.871201010907891
6.259581464064923
4.248495242049359
6.180016653652572
3.5553480614894135
3.5553480614894135
6.023447592961033
6.3080984415095305
